idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,GminaTyp,idTypPodmiotu,Typ Podmiotu,idKategoriaUczniow,Kategoria uczniów,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 i więcej
805053,8,LUBUSKIE,słubicki,Słubice,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,1,,2,,4,,1,,,,,,,
805053,8,LUBUSKIE,słubicki,Słubice,M-Gm,21,Ogólnokształcąca szkoła muzyczna I stopnia,3,Bez kategorii,,,,,1,4,12,4,7,5,5,12,4,1,,,,,,,,,,,,,,,
805053,8,LUBUSKIE,słubicki,Słubice,M-Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,
805053,8,LUBUSKIE,słubicki,Słubice,M-Gm,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,1,7,14,17,18,12,7,5,2,5,6,2,1,,,,,,,,,,,,
805053,8,LUBUSKIE,słubicki,Słubice,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,13,39,42,52,18,6,1,,,1,,,,,,,
806013,8,LUBUSKIE,strzelecko-drezdenecki,Dobiegniew,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,31,35,49,10,,,,,,,,,,,,,,,,,,,,,,,,
806013,8,LUBUSKIE,strzelecko-drezdenecki,Dobiegniew,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,2,43,1,,,,,,,,,,,,,,,,,,,,,,,
806013,8,LUBUSKIE,strzelecko-drezdenecki,Dobiegniew,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,58,43,44,60,63,67,63,27,5,1,,,,,,,,,,,,,,
806013,8,LUBUSKIE,strzelecko-drezdenecki,Dobiegniew,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,6,14,15,16,14,,,,,,,,,,,,
806013,8,LUBUSKIE,strzelecko-drezdenecki,Dobiegniew,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,8,17,10,13,8,,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,2,103,110,115,1,,,,,,,,,,,,,,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,21,28,37,160,8,,,,,,,,,,,,,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,163,169,177,170,183,186,167,99,6,2,1,,,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,37,84,60,54,53,1,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,49,54,43,56,27,19,,,,,,,,,,,
806023,8,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,19,48,52,36,7,3,,,,,,,,,,,
806032,8,LUBUSKIE,strzelecko-drezdenecki,Stare Kurowo,Gm,1,Przedszkole,1,Dzieci lub młodzież,,26,28,34,32,,,,,,,,,,,,,,,,,,,,,,,,
806032,8,LUBUSKIE,strzelecko-drezdenecki,Stare Kurowo,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,2,8,5,1,,,,,,,,,,,,,,,,,,,,,,,
806032,8,LUBUSKIE,strzelecko-drezdenecki,Stare Kurowo,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,35,42,38,33,56,53,49,26,4,2,1,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,89,121,114,135,5,6,,,,,,,,,,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,14,18,33,32,,,,,,,,,,,,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,164,167,185,185,155,183,213,100,39,22,9,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,40,56,48,47,41,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,29,59,40,50,59,41,,1,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,2,2,4,3,4,3,3,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,,5,10,15,19,15,11,7,4,1,1,,,,,,,,,,,,,,
806043,8,LUBUSKIE,strzelecko-drezdenecki,Strzelce Krajeńskie,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,30,49,74,67,17,5,2,1,,,,,,,,,
806052,8,LUBUSKIE,strzelecko-drezdenecki,Zwierzyn,Gm,1,Przedszkole,1,Dzieci lub młodzież,,13,19,19,23,1,,,,,,,,,,,,,,,,,,,,,,,
806052,8,LUBUSKIE,strzelecko-drezdenecki,Zwierzyn,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,12,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,
806052,8,LUBUSKIE,strzelecko-drezdenecki,Zwierzyn,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,27,48,49,40,33,45,42,19,4,,,,,,,,,,,,,,,
807012,8,LUBUSKIE,sulęciński,Krzeszyce,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,41,37,39,46,1,,,,,,,,,,,,,,,,,,,,,,,
807012,8,LUBUSKIE,sulęciński,Krzeszyce,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,60,50,43,41,48,44,58,41,4,1,,,,,,,,,,,,,,
807023,8,LUBUSKIE,sulęciński,Lubniewice,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,24,30,34,25,,,,,,,,,,,,,,,,,,,,,,,,
807023,8,LUBUSKIE,sulęciński,Lubniewice,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,38,31,33,39,30,35,28,10,2,,,,,,,,,,,,,,,
807032,8,LUBUSKIE,sulęciński,Słońsk,Gm,1,Przedszkole,1,Dzieci lub młodzież,,52,37,52,51,,,,,,,,,,,,,,,,,,,,,,,,
807032,8,LUBUSKIE,sulęciński,Słońsk,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,1,14,1,,,,,,,,,,,,,,,,,,,,,,,
807032,8,LUBUSKIE,sulęciński,Słońsk,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,30,47,58,54,54,58,47,53,4,1,,,,,,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,80,86,138,114,1,,,,,,,,,,,,,,,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,25,33,36,50,6,2,,,,,,,,,,,,,,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,142,178,171,164,180,171,190,127,12,7,2,,,,,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,34,61,74,89,88,4,,,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,52,100,79,84,54,55,5,2,,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,,1,,,,1,,1,1,,1,23
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,,3,2,1,1,2,,,,,,,,
807043,8,LUBUSKIE,sulęciński,Sulęcin,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,17,54,61,42,12,7,1,,,,,,,,,,
807053,8,LUBUSKIE,sulęciński,Torzym,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,3,34,55,69,66,4,1,,,,,,,,,,,,,,,,,,,,,,
807053,8,LUBUSKIE,sulęciński,Torzym,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,
807053,8,LUBUSKIE,sulęciński,Torzym,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,52,74,59,72,63,69,77,59,8,4,,,,,,,,,,,,,,
808012,8,LUBUSKIE,świebodziński,Lubrza,Gm,1,Przedszkole,1,Dzieci lub młodzież,,30,31,47,15,1,,,,,,,,,,,,,,,,,,,,,,,
808012,8,LUBUSKIE,świebodziński,Lubrza,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,
808012,8,LUBUSKIE,świebodziński,Lubrza,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,41,46,36,27,31,41,36,14,1,,,,,,,,,,,,,,,
808022,8,LUBUSKIE,świebodziński,Łagów,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,15,23,37,21,,,,,,,,,,,,,,,,,,,,,,,,
808022,8,LUBUSKIE,świebodziński,Łagów,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,8,12,13,10,,,,,,,,,,,,,,,,,,,,,,,,
808022,8,LUBUSKIE,świebodziński,Łagów,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,44,45,41,35,42,43,32,18,3,,,,,,,,,,,,,,,
808032,8,LUBUSKIE,świebodziński,Skąpe,Gm,1,Przedszkole,1,Dzieci lub młodzież,5,35,31,51,,,,,,,,,,,,,,,,,,,,,,,,,
808032,8,LUBUSKIE,świebodziński,Skąpe,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,11,39,3,1,,,,,,,,,,,,,,,,,,,,,,
808032,8,LUBUSKIE,świebodziński,Skąpe,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,35,46,43,45,29,41,51,24,3,2,,,,,,,,,,,,,,
808042,8,LUBUSKIE,świebodziński,Szczaniec,Gm,1,Przedszkole,1,Dzieci lub młodzież,,15,22,12,22,,,,,,,,,,,,,,,,,,,,,,,,
808042,8,LUBUSKIE,świebodziński,Szczaniec,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,4,14,11,12,,,,,,,,,,,,,,,,,,,,,,,,
808042,8,LUBUSKIE,świebodziński,Szczaniec,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,31,25,34,34,36,38,42,19,4,,,,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,2,261,270,333,347,17,,,,,,,,,,,,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,1,18,3,,,,,,,,,,,,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,5,325,354,341,400,352,337,376,229,34,16,2,,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,39,95,79,82,56,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,,7,27,10,6,6,1,1,5,2,1,,2,,8
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,91,147,138,163,124,110,10,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,1,,1,,1,2,3,,1,1,,30
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,2,4,7,3,4,4,1,3,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,,10,9,11,12,15,10,7,3,,,,,,,,,,,,,,,,
808053,8,LUBUSKIE,świebodziński,Świebodzin,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,45,97,111,98,36,7,1,,,,,,,,,,
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,4,62,83,86,108,,,,,,,,,,,,,,,,,,,,,,,,
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,86,89,106,115,82,101,89,61,2,,,,,,,,,,,,,,,
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,15,15,24,29,23,1,,,,,,,,,,,
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,1,1,11,3,1,2,,,,1,,,,1,9
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,50,81,88,80,74,69,2,1,,,,,,,,,
808063,8,LUBUSKIE,świebodziński,Zbąszynek,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,21,42,53,34,12,3,,,,,,,,,,,
809013,8,LUBUSKIE,zielonogórski,Babimost,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,9,46,59,62,69,,,,,,,,,,,,,,,,,,,,,,,,
809013,8,LUBUSKIE,zielonogórski,Babimost,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,63,70,72,68,57,50,69,47,11,11,5,1,,,,,,,,,,,,
809022,8,LUBUSKIE,zielonogórski,Bojadła,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,20,27,21,22,1,,,,,,,,,,,,,,,,,,,,,,,
809022,8,LUBUSKIE,zielonogórski,Bojadła,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,,11,1,,,,,,,,,,,,,,,,,,,,,,,
809022,8,LUBUSKIE,zielonogórski,Bojadła,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,29,35,23,27,49,25,32,24,3,,,,,,,,,,,,,,,
809033,8,LUBUSKIE,zielonogórski,Czerwieńsk,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,9,83,79,64,55,4,,,,,,,,,,,,,,,,,,,,,,,
809033,8,LUBUSKIE,zielonogórski,Czerwieńsk,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,5,14,33,,,,,,,,,,,,,,,,,,,,,,,,
809033,8,LUBUSKIE,zielonogórski,Czerwieńsk,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,77,89,99,94,93,108,89,60,5,,1,,,,,,,,,,,,,
809033,8,LUBUSKIE,zielonogórski,Czerwieńsk,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,15,33,42,40,37,4,1,,,,,,,,,,
809033,8,LUBUSKIE,zielonogórski,Czerwieńsk,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,5,8,6,10,11,1,,,,,,,,,,,
809043,8,LUBUSKIE,zielonogórski,Kargowa,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,50,61,64,11,,,,,,,,,,,,,,,,,,,,,,,,
809043,8,LUBUSKIE,zielonogórski,Kargowa,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,,59,1,,,,,,,,,,,,,,,,,,,,,,,
809043,8,LUBUSKIE,zielonogórski,Kargowa,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,73,76,65,55,63,62,66,33,2,1,,,,,,,,,,,,,,
809053,8,LUBUSKIE,zielonogórski,Nowogród Bobrzański,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,3,58,70,75,78,,,,,,,,,,,,,,,,,,,,,,,,
809053,8,LUBUSKIE,zielonogórski,Nowogród Bobrzański,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,11,14,9,,,,,,,,,,,,,,,,,,,,,,,,
809053,8,LUBUSKIE,zielonogórski,Nowogród Bobrzański,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,98,107,89,87,100,120,105,38,2,,,,,,,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,27,204,242,264,225,10,2,,,,,,,,,,,,,,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,2,26,42,76,82,6,,,,,,,,,,,,,,,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,273,306,273,291,252,289,301,191,36,12,7,1,,,,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,43,80,63,81,90,4,,1,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,49,130,94,92,97,97,5,,,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,3,,2,2,4,2,,,,,,,,
809063,8,LUBUSKIE,zielonogórski,Sulechów,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,36,80,78,73,34,4,,1,,,,,,,,,
809072,8,LUBUSKIE,zielonogórski,Świdnica,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,29,43,57,41,,,,,,,,,,,,,,,,,,,,,,,,
809072,8,LUBUSKIE,zielonogórski,Świdnica,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,14,13,14,14,,,,,,,,,,,,,,,,,,,,,,,,
809072,8,LUBUSKIE,zielonogórski,Świdnica,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,65,63,53,66,51,62,56,30,3,,,,,,,,,,,,,,,
809082,8,LUBUSKIE,zielonogórski,Trzebiechów,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,28,25,30,51,2,,,,,,,,,,,,,,,,,,,,,,,
809082,8,LUBUSKIE,zielonogórski,Trzebiechów,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,24,28,18,33,45,25,36,11,2,,1,,,,,,,,,,,,,
809092,8,LUBUSKIE,zielonogórski,Zabór,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,28,32,40,35,,,,,,,,,,,,,,,,,,,,,,,,
809092,8,LUBUSKIE,zielonogórski,Zabór,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,35,39,31,20,44,41,47,45,23,7,2,,,,,,,,,,,,,
809092,8,LUBUSKIE,zielonogórski,Zabór,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,,6,10,8,,,,,,,,,,,,,
810011,8,LUBUSKIE,żagański,Gozdnica,M,1,Przedszkole,1,Dzieci lub młodzież,1,19,23,23,15,,,,,,,,,,,,,,,,,,,,,,,,
810011,8,LUBUSKIE,żagański,Gozdnica,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,22,18,19,26,29,21,21,10,4,,1,,,,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,1,Przedszkole,1,Dzieci lub młodzież,16,192,193,240,231,5,4,,,,,,,,,,,,,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,1,3,20,26,3,,,,,,,,,,,,,,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,239,253,218,265,209,288,274,161,17,8,3,2,,,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,93,154,167,146,117,2,1,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,,1,26,23,14,21,6,3,5,1,2,3,1,1,34
810021,8,LUBUSKIE,żagański,Żagań,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,87,173,167,102,133,127,4,1,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,9,19,23,26,15,16,9,4,3,,2,79
810021,8,LUBUSKIE,żagański,Żagań,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,2,,1,2,10,1,5,4,2,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,7,21,19,15,21,16,21,8,2,2,,,1,1,,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,86,Szkoła muzyczna II stopnia,3,Bez kategorii,,,,,,,,,,1,2,8,10,10,5,4,6,5,1,,,,,,,,,,
810021,8,LUBUSKIE,żagański,Żagań,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,16,32,51,35,12,3,,,,,,,,,,,
810032,8,LUBUSKIE,żagański,Brzeźnica,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,10,20,24,36,1,,,,,,,,,,,,,,,,,,,,,,,
810032,8,LUBUSKIE,żagański,Brzeźnica,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,28,25,33,43,26,46,26,27,1,,,,,,,,,,,,,,,
810043,8,LUBUSKIE,żagański,Iłowa,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,1,25,54,42,37,,,,,,,,,,,,,,,,,,,,,,,,
810043,8,LUBUSKIE,żagański,Iłowa,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,2,8,8,11,17,1,,,,,,,,,,,,,,,,,,,,,,,
810043,8,LUBUSKIE,żagański,Iłowa,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,62,57,53,55,68,62,72,41,2,2,,,,,,,,,,,,,,
810043,8,LUBUSKIE,żagański,Iłowa,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,18,37,34,26,34,27,2,1,,,,,,,,,
810053,8,LUBUSKIE,żagański,Małomice,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,24,30,36,36,,,,,,,,,,,,,,,,,,,,,,,,
810053,8,LUBUSKIE,żagański,Małomice,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,
810053,8,LUBUSKIE,żagański,Małomice,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,41,48,38,61,52,39,56,25,1,,,,,,,,,,,,,,,
810062,8,LUBUSKIE,żagański,Niegosławice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,20,33,45,,,,,,,,,,,,,,,,,,,,,,,,
810062,8,LUBUSKIE,żagański,Niegosławice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,31,39,33,34,38,43,47,29,4,3,,,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,4,85,101,135,154,2,1,,,,,,,,,,,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,25,43,52,54,1,,,,,,,,,,,,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,138,167,177,196,167,189,227,132,23,13,3,1,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,39,93,62,57,40,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,45,116,92,69,84,60,8,,1,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,1,,4,3,4,5,3,1,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,5,11,15,23,15,11,9,7,4,3,2,1,,,,,,,,,,,,,
810073,8,LUBUSKIE,żagański,Szprotawa,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,12,56,46,53,33,10,3,1,,,,,,,,,
810082,8,LUBUSKIE,żagański,Wymiarki,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,11,9,15,18,,,,,,,,,,,,,,,,,,,,,,,,
810082,8,LUBUSKIE,żagański,Wymiarki,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,16,17,18,19,21,20,24,8,,,,,,,,,,,,,,,,
